url,Citazioni
conf/ifip/ifip2006se,46
conf/ifip/iot2018,7
conf/ifip/kmia2008,19
conf/ifip1-7/fast2004,93
conf/ifip1-7/fast2005,75
conf/ifip1-7/fast2006,99
conf/ifip1-7/fast2008,131
conf/ifip1-7/fast2009,106
conf/ifip1-7/fast2010,138
conf/ifip1-7/fast2011,51
conf/ifip1-7/wits2009,48
conf/ifip1-7/wits2010,33
conf/ifip10-3/dipes2002,14
conf/ifip10-3/dipes2004,19
conf/ifip10-3/dipes2006,85
conf/ifip10-3/dipes2008,38
conf/ifip10-3/dipes2010,50
conf/ifip10-5/edutech2004,19
conf/ifip10-5/edutech2005,11
conf/ifip10/bicc2006,37
conf/ifip10/bicc2008,32
conf/ifip11-10/cip2007,376
conf/ifip11-10/cip2008,66
conf/ifip11-10/cip2009,134
conf/ifip11-10/iccip2010,46
conf/ifip11-10/iccip2011,47
conf/ifip11-10/iccip2012,29
conf/ifip11-10/iccip2013,37
conf/ifip11-10/iccip2014,45
conf/ifip11-10/iccip2015,40
conf/ifip11-10/iccip2016,16
conf/ifip11-10/iccip2017,8
conf/ifip11-10/iccip2018,2
conf/ifip11-10/iccip2019,2
conf/ifip11-4/inetsec2009,24
conf/ifip11-4/inetsec2010,20
conf/ifip11-4/inetsec2011,65
conf/ifip11-4/inetsec2015,116
conf/ifip11-8/ifip11-8-2007,41
conf/ifip11-8/ifip11-8-2013,6
conf/ifip11-8/ifip11-8-2013,3
conf/ifip11-8/ifip11-8-2013,14
conf/ifip11-8/ifip11-8-2015,19
conf/ifip11-8/ifip11-8-2017,13
conf/ifip11-8/ifip11-8-2018,14
conf/ifip11-8/ifip11-8-2019,1
conf/ifip11-9/df2012,62
conf/ifip11-9/df2013,38
conf/ifip11-9/df2014,28
conf/ifip11-9/df2015,41
conf/ifip11-9/df2016,23
conf/ifip11-9/df2017,25
conf/ifip11-9/df2018,21
conf/ifip11-9/df2019,3
conf/ifip11/ifip11-2004,45
conf/ifip12/ai2006,160
conf/ifip12/ai2008,82
conf/ifip12/ai2010,49
conf/ifip12/ai2015,11
conf/ifip12/aiai2004,42
conf/ifip12/aiai2005,66
conf/ifip12/aiai2006,160
conf/ifip12/aiai2007,104
conf/ifip12/aiai2009,83
conf/ifip12/aiai2010,86
conf/ifip12/aiai2011-1,74
conf/ifip12/aiai2011-2,71
conf/ifip12/aiai2012-1,105
conf/ifip12/aiai2012-2,114
conf/ifip12/aiai2013,84
conf/ifip12/aiai2014,89
conf/ifip12/aiai2014w,41
conf/ifip12/aiai2015,38
conf/ifip12/aiai2016,112
conf/ifip12/aiai2018,41
conf/ifip12/aiai2018w,12
conf/ifip12/aiai2019,27
conf/ifip12/aiai2019w,4
conf/ifip12/aiai2020-1,4
conf/ifip12/aiai2020-2,5
conf/ifip12/ccta2007-1,54
conf/ifip12/ccta2007-2,48
conf/ifip12/ccta2008-1,19
conf/ifip12/ccta2008-2,29
conf/ifip12/ccta2008-3,27
conf/ifip12/ccta2009,47
conf/ifip12/ccta2010-1,59
conf/ifip12/ccta2010-2,55
conf/ifip12/ccta2010-3,58
conf/ifip12/ccta2010-4,57
conf/ifip12/ccta2011-1,49
conf/ifip12/ccta2011-2,80
conf/ifip12/ccta2011-3,49
conf/ifip12/ccta2012-1,78
conf/ifip12/ccta2012-2,24
conf/ifip12/ccta2013-1,17
conf/ifip12/ccta2013-2,19
conf/ifip12/ccta2014,17
conf/ifip12/ccta2015-1,4
conf/ifip12/ccta2015-2,11
conf/ifip12/ccta2017-1,5
conf/ifip12/ccta2017-2,2
conf/ifip12/iasw2005,37
conf/ifip12/icis2017,31
conf/ifip12/icis2018,29
conf/ifip12/iip2004,65
conf/ifip12/iip2006,50
conf/ifip12/iip2008,63
conf/ifip12/iip2010,61
conf/ifip12/iip2012,53
conf/ifip12/iip2014,18
conf/ifip12/iip2016,15
conf/ifip12/iip2018,14
conf/ifip12/ppai2006,34
conf/ifip12/smarter2017,1
conf/ifip12/smarter2017,2
conf/ifip13-5/hessd2009,35
conf/ifip13-5/hessd2016,51
conf/ifip13/catac2016,8
conf/ifip13/hcis2008,29
conf/ifip13/hcis2010,76
conf/ifip13/hwid2006,15
conf/ifip13/hwid2009,75
conf/ifip13/hwid2013,6
conf/ifip13/hwid2015,24
conf/ifip13/hwid2018,19
conf/ifip13/ifip13-2004,69
conf/ifip2-1/ifip2-1-1993,79
conf/ifip2-5/ifip2-5-2006,63
conf/ifip2-5/wocouq2011,24
conf/ifip2/ceeset2007,52
conf/ifip2/ceeset2008,39
conf/ifip2/ceeset2009,42
conf/ifip2/set2006,66
conf/ifip3-4/ost2012,53
conf/ifip3-4/suza2019,2
conf/ifip3-6/ifip3-6-2003,16
conf/ifip3-7/item2012,7
conf/ifip3-7/item2014,12
conf/ifip3/histedu2006,8
conf/ifip3/histedu2008,11
conf/ifip3/ifip3-2003,16
conf/ifip3/ifip3-2003e,33
conf/ifip3/ifip3-2004,25
conf/ifip3/ifip3-2006,66
conf/ifip3/ifip3-2008,66
conf/ifip3/kcks2010,173
conf/ifip3/occe2018,13
conf/ifip3/saite2016,12
conf/ifip5-1/plm2012,99
conf/ifip5-1/plm2013,113
conf/ifip5-1/plm2014,79
conf/ifip5-1/plm2015,63
conf/ifip5-1/plm2016,72
conf/ifip5-1/plm2017,66
conf/ifip5-1/plm2018,43
conf/ifip5-1/plm2019,1
conf/ifip5-10/micg1991,137
conf/ifip5-10/micg1993,316
conf/ifip5-12/iceimt1997,141
conf/ifip5-12/iceimt2004,35
conf/ifip5-3/basys2004,55
conf/ifip5-3/basys2006,101
conf/ifip5-3/basys2008,94
conf/ifip5-3/basys2010,73
conf/ifip5-3/diism2002,42
conf/ifip5-4/cai2007,41
conf/ifip5-4/cai2008,53
conf/ifip5-4/cai2009,29
conf/ifip5-4/cai2011,10
conf/ifip5-4/tfc2018,25
conf/ifip5-4/tfc2019,17
conf/ifip5-5/doceis2010,109
conf/ifip5-5/doceis2011,134
conf/ifip5-5/doceis2012,94
conf/ifip5-5/doceis2013,142
conf/ifip5-5/doceis2014,85
conf/ifip5-5/doceis2015,62
conf/ifip5-5/doceis2016,57
conf/ifip5-5/doceis2017,20
conf/ifip5-5/doceis2018,19
conf/ifip5-5/doceis2019,27
conf/ifip5-5/doceis2020,1
conf/ifip5-5/enterface2013,22
conf/ifip5-5/ifip5-5-2004,131
conf/ifip5-5/ifip5-5-2007,183
conf/ifip5-5/ifip5-5-2008,151
conf/ifip5-5/ifip5-5-2009,176
conf/ifip5-5/ipas2008,68
conf/ifip5-5/ipas2010,115
conf/ifip5-5/ipas2012,36
conf/ifip5-5/ipas2014,14
conf/ifip5-5/ipas2018,4
conf/ifip5-5/prove2005,368
conf/ifip5-5/prove2006,186
conf/ifip5-5/prove2010,235
conf/ifip5-5/prove2011,143
conf/ifip5-5/prove2012,152
conf/ifip5-5/prove2013,133
conf/ifip5-5/prove2014,115
conf/ifip5-5/prove2015,99
conf/ifip5-5/prove2016,83
conf/ifip5-5/prove2017,117
conf/ifip5-5/prove2018,49
conf/ifip5-5/prove2019,13
conf/ifip5-7/amps2003,20
conf/ifip5-7/apms2006,58
conf/ifip5-7/apms2007,73
conf/ifip5-7/apms2009,82
conf/ifip5-7/apms2011,68
conf/ifip5-7/apms2012-1,114
conf/ifip5-7/apms2012-2,61
conf/ifip5-7/apms2013-1,75
conf/ifip5-7/apms2013-2,73
conf/ifip5-7/apms2014-1,82
conf/ifip5-7/apms2014-2,73
conf/ifip5-7/apms2014-3,54
conf/ifip5-7/apms2015-1,78
conf/ifip5-7/apms2015-2,95
conf/ifip5-7/apms2016,74
conf/ifip5-7/apms2017-1,121
conf/ifip5-7/apms2017-2,33
conf/ifip5-7/apms2018-1,34
conf/ifip5-7/apms2018-2,67
conf/ifip5-7/apms2019-1,44
conf/ifip5-7/apms2019-2,15
conf/ifip5-7/apms2020-2,1
conf/ifip5-7/ifip5-7-1988,20
conf/ifip5-7/isaga2013,49
conf/ifip5-8/iwei2009,49
conf/ifip5-8/iwei2011,41
conf/ifip5-8/iwei2012,38
conf/ifip5-8/iwei2013,39
conf/ifip5-8/iwei2015,26
conf/ifip6-2/ifip6-2-2004,24
conf/ifip6-2/ifip6-2-2005,33
conf/ifip6-2/ifip6-2-2006,12
conf/ifip6-2/ihn2007,26
conf/ifip6-6/eunice2007,105
conf/ifip6-6/eunice2009,57
conf/ifip6-6/eunice2010,52
conf/ifip6-6/eunice2011,36
conf/ifip6-6/eunice2012,80
conf/ifip6-6/eunice2013,69
conf/ifip6-6/eunice2014,31
conf/ifip6-8/ifip6-8-2001,17
conf/ifip6-8/ifip6-8-2002,39
conf/ifip6-8/pwc2003,472
conf/ifip6/an2006,72
conf/ifip6/broadband2004,8
conf/ifip6/wcitd2010,50
conf/ifip6/wons2004,130
conf/ifip7/csmo2011,75
conf/ifip7/csmo2013,32
conf/ifip7/csmo2015,27
conf/ifip7/ifip7-1973-1,85
conf/ifip7/ifip7-1973-2,18
conf/ifip7/ifip7-1974,43
conf/ifip7/ifip7-1975-1,20
conf/ifip7/ifip7-1975-2,131
conf/ifip7/ifip7-1993,75
conf/ifip7/ifip7-2003,18
conf/ifip7/ifip7-2005,29
conf/ifip7/ifip7-2006,22
conf/ifip7/ifip7-2007,32
conf/ifip8-1/ifip8-1-2007,173
conf/ifip8-1/me2011,63
conf/ifip8-1/poem2008,56
conf/ifip8-1/poem2009,105
conf/ifip8-1/poem2010,94
conf/ifip8-1/poem2011,101
conf/ifip8-1/poem2012,98
conf/ifip8-1/poem2013,82
conf/ifip8-1/poem2014,126
conf/ifip8-1/poem2015,70
conf/ifip8-1/poem2016,69
conf/ifip8-1/poem2017,41
conf/ifip8-1/poem2018,23
conf/ifip8-1/poem2019,6
conf/ifip8-2/ifip8-2-2004,220
conf/ifip8-2/ifip8-2-2005,116
conf/ifip8-2/ifip8-2-2006,64
conf/ifip8-2/ifip8-2-2012,22
conf/ifip8-2/iso2014,23
conf/ifip8-2/iso2016,16
conf/ifip8-2/iso2018,9
conf/ifip8-3/dss2012,4
conf/ifip8-3/dss2014,1
conf/ifip8-6/ifip8-6-2003,23
conf/ifip8-6/ifip8-6-2005,58
conf/ifip8-6/ifip8-6-2006,33
conf/ifip8-6/ifip8-6-2007,46
conf/ifip8-6/ifip8-6-2008,70
conf/ifip8-6/ifip8-6-2011,90
conf/ifip8-6/tdit2013,112
conf/ifip8-6/tdit2014,89
conf/ifip8-6/tdit2018,21
conf/ifip8-6/tdit2019,11
conf/ifip8/confenis2007-1,52
conf/ifip8/confenis2007-2,56
conf/ifip8/confenis2011,29
conf/ifip8/confenis2012,28
conf/ifip8/confenis2016,17
conf/ifip8/confenis2017,10
conf/ifip8/confenis2018,17
conf/ifip8/eges2010,46
conf/ifip8/ifip8-2008,53
conf/ifip8/ifip8-2008a,35
conf/ifip8/iss2006,44
conf/ifip8/mobis2005,59
conf/ifip9-3/hoit2007,44
conf/ifip9-6/fidis2007,81
conf/ifip9-6/fidis2008,96
conf/ifip9/hc2010,31
conf/ifip9/hc2013,13
conf/ifip9/hc2016,10
conf/ifip9/hc2018,1
conf/ifip9/isociety2005,19
conf/ifip9/sorucom2006,9
conf/ifipTCS/ifipTCS2000,264
conf/ifipTCS/ifipTCS2002,250
conf/ifipTCS/ifipTCS2004,183
conf/ifipTCS/ifipTCS2006,80
conf/ifipTCS/ifipTCS2008,82
conf/ifipTCS/ifipTCS2010,123
conf/ifipTCS/ifipTCS2012,89
conf/ifipTCS/ifipTCS2014,89
conf/ifipiot/ifipiot2019,2
conf/ifiptm/ifiptm2007,91
conf/ifiptm/ifiptm2008,130
conf/ifiptm/ifiptm2009,80
conf/ifiptm/ifiptm2010,56
conf/ifiptm/ifiptm2011,74
conf/ifiptm/ifiptm2012,110
conf/ifiptm/ifiptm2013,57
conf/ifiptm/ifiptm2014,52
conf/ifiptm/ifiptm2015,48
conf/ifiptm/ifiptm2016,34
conf/ifiptm/ifiptm2017,21
conf/ifiptm/ifiptm2018,6
conf/ifiptm/ifiptm2019,3
conf/ifl/ifl1998,56
conf/ifl/ifl1999,39
conf/ifl/ifl2001,71
conf/ifl/ifl2002,97
conf/ifl/ifl2003,84
conf/ifl/ifl2004,43
conf/ifl/ifl2005,56
conf/ifl/ifl2006,58
conf/ifl/ifl2007,65
conf/ifl/ifl2008,54
conf/ifl/ifl2009,47
conf/ifl/ifl2010,60
conf/ifl/ifl2011,55
conf/ifl/ifl2012,56
conf/ifl/ifl2013,16
conf/ifl/ifl2014,36
conf/ifl/ifl2015,21
conf/ifl/ifl2016,18
conf/ifl/ifl2017,7
conf/ifl/ifl2018,8
conf/ifl/ifl96,49
conf/ifm/ifm1999,149
conf/ifm/ifm2000,175
conf/ifm/ifm2002,322
conf/ifm/ifm2004,303
conf/ifm/ifm2005,142
conf/ifm/ifm2007,217
conf/ifm/ifm2009,206
conf/ifm/ifm2010,134
conf/ifm/ifm2012,88
conf/ifm/ifm2013,118
conf/ifm/ifm2014,98
conf/ifm/ifm2016,158
conf/ifm/ifm2017,84
conf/ifm/ifm2018,55
conf/ifm/ifm2019,17
conf/ifmt/ifmt2008,53
conf/ifsa/ifsa2003,220
conf/ifsa/ifsa2007,558
conf/ifsa/ifsa2007-2,155
conf/ifsa/ifsa2019,21
conf/iftc/iftc2012,53
conf/iftc/iftc2016,11
conf/iftc/iftc2017,15
conf/iftc/iftc2018,1
conf/igis/igis94,43
conf/igta/igta2014,13
conf/igta/igta2015,22
conf/igta/igta2016,15
conf/igta/igta2017,10
conf/igta/igta2018,33
conf/igta/igta2019,2
conf/ih/ih2002,594
conf/ih/ih2004,584
conf/ih/ih2005,426
conf/ih/ih2006,294
conf/ih/ih2007,254
conf/ih/ih2008,203
conf/ih/ih2009,252
conf/ih/ih2010,353
conf/ih/ih2011,645
conf/ih/ih2012,103
conf/ih/ih96,957
conf/ih/ih98,905
conf/ih/ih99,616
conf/ih/ihmmsec2013,323
conf/ih/ihmmsec2014,187
conf/ih/ihmmsec2015,147
conf/ih/ihmmsec2016,161
conf/ih/ihmmsec2017,143
conf/ih/ihmmsec2018,43
conf/ih/ihmmsec2019,22
conf/ih/ihmmsec2020,2
conf/ih/ihw2001,1290
conf/ihc/ihc2006,94
conf/ihc/ihc2015,33
conf/ihc/ihc2016,118
conf/ihc/ihc2017,89
conf/ihc/ihc2018,34
conf/ihc/ihc2019,15
conf/ihi/ihi2010,583
conf/ihi/ihi2012,742
conf/ihis/ihis2005,104
conf/ihm/ihm2002,36
conf/ihm/ihm2003,30
conf/ihm/ihm2004,21
conf/ihm/ihm2005,30
conf/ihm/ihm2006,111
conf/ihm/ihm2007,28
conf/ihm/ihm2008,216
conf/ihm/ihm2009,28
conf/ihm/ihm2010,37
conf/ihm/ihm2011,49
conf/ihm/ihm2013,69
conf/ihm/ihm2014,55
conf/ihm/ihm2015,38
conf/ihm/ihm2016,28
conf/ihm/ihm2017,8
conf/ihm/ihm2018,3
conf/ihm/ihm2019,4
conf/ihm/ihm2019a,2
conf/ihsed/ihsed2018,78
conf/ihsed/ihsed2019,49
conf/ihsi/ihsi2018,114
conf/ihsi/ihsi2019,60
conf/ihsi/ihsi2020,36
conf/iics/i4cs2016,9
conf/iics/i4cs2017,20
conf/iics/i4cs2018,22
conf/iics/i4cs2019,7
conf/iics/iics2001,28
conf/iics/iics2002,62
conf/iics/iics2003,66
conf/iics/iics2004,44
conf/iics/iics2005,13
conf/iih-msp/iih-msp2017-1,22
conf/iih-msp/iih-msp2017-2,9
conf/iii/iii1988,12
conf/iiix/iiix2006,120
conf/iiix/iiix2008,131
conf/iiix/iiix2010,282
conf/iiix/iiix2012,175
conf/iiix/iiix2014,182
conf/iiki/iiki2017,205
conf/iiki/iiki2018,92
conf/iimss/iimss2009,74
conf/iimss/iimss2012,48
conf/iimss/iimss2013,1
conf/iimss/iimss2014,16
conf/iimss/iimss2016,63
conf/iimss/iimss2017,54
conf/iimss/iimss2018,21
conf/iis/iis2005,146
conf/iis/iis2006,143
conf/iis/iis2013,29
conf/iis/siis2011,75
conf/iissc/iissc2017,17
conf/iiwas/iiwas2008,260
conf/iiwas/iiwas2009,202
conf/iiwas/iiwas2010,251
conf/iiwas/iiwas2011,193
conf/iiwas/iiwas2012,159
conf/iiwas/iiwas2013,206
conf/iiwas/iiwas2014,123
conf/iiwas/iiwas2015,155
conf/iiwas/iiwas2016,102
conf/iiwas/iiwas2017,45
conf/iiwas/iiwas2018,31
conf/iiwas/iiwas2019,13
conf/ijcai/ai4km2015,7
conf/ijcai/ai4km2016,4
conf/ijcai/ai4km2017,4
conf/ijcai/aih2018s,2
conf/ijcai/aiip2013,41
conf/ijcai/amec-tada2005,37
conf/ijcai/cea2017,7
conf/ijcai/cgw2013,7
conf/ijcai/cgw2015,9
conf/ijcai/cgw2016,8
conf/ijcai/cgw2017,6
conf/ijcai/cgw2018,2
conf/ijcai/hbai2019,6
conf/ijcai/ijcai1991f,31
conf/ijcai/ijcai1991is,16
conf/ijcai/ijcai1993e,36
conf/ijcai/ijcai1993f,33
conf/ijcai/ijcai1995f,36
conf/ijcai/ijcai1995lp,157
conf/ijcai/ijcai2017,3243
conf/ijcai/ijcai2018,2318
conf/ijcai/ijcai2019,911
conf/ijcai/ijcai2020,79
conf/ijcai/ijcai95ma,176
conf/ijcai/ijcai99ec,91
conf/ijcai/itwp2003,183
conf/ijcai/madima2018,19
conf/ijcai/mlis2013,17
conf/ijcci/ijcci2010-s,42
conf/ijcci/ijcci2012-s,11
conf/ijcci/ijcci2013,3
conf/ijcci/ijcci2014,20
conf/ijcci/ijcci2014ecta,43
conf/ijcci/ijcci2014fcta,19
conf/ijcci/ijcci2014ncta,20
conf/ijcci/ijcci2015,9
conf/ijcci/ijcci2016ecta,45
conf/ijcci/ijcci2016fcta,13
conf/ijcci/ijcci2016ncta,10
conf/ijcci/ijcci2017,45
conf/ijcci/ijcci2017s,5
conf/ijcci/ijcci2018,8
conf/ijcci/ijcci2019,4
conf/ijcnlp/ijcnlp2004,193
conf/ijcnlp/ijcnlp2005,372
conf/iknow/iknow2011,196
conf/iknow/iknow2012,31
conf/iknow/iknow2013,58
conf/iknow/iknow2014,67
conf/iknow/iknow2015,106
conf/ilc/ilc2007,17
conf/ilp/ilp2000,218
conf/ilp/ilp2001,271
conf/ilp/ilp2002,140
conf/ilp/ilp2003,190
conf/ilp/ilp2004,118
conf/ilp/ilp2005,139
conf/ilp/ilp2006,92
conf/ilp/ilp2007,105
conf/ilp/ilp2008,49
conf/ilp/ilp2009,83
conf/ilp/ilp2010,59
conf/ilp/ilp2011,55
conf/ilp/ilp2011lbp,9
conf/ilp/ilp2012,27
conf/ilp/ilp2013,21
conf/ilp/ilp2014,27
conf/ilp/ilp2015,10
conf/ilp/ilp2016,20
conf/ilp/ilp2017,11
conf/ilp/ilp2018,20
conf/ilp/ilp2019,1
conf/ilp/ilp96,83
conf/ilp/ilp97,340
conf/ilp/ilp99,299
conf/ilrn/ilrn2016,24
conf/ilrn/ilrn2017,30
conf/ilrn/ilrn2018,8
conf/ilrn/ilrn2019,7
conf/ils/ils2016,9
conf/ima-ms/ima-ms2003,73
conf/ima-ms/ima-ms2005,120
conf/ima-ms/ima-ms2007,76
conf/ima-ms/ima-ms2009,84
conf/ima/ima1995,229
conf/ima/ima1999,87
conf/ima/ima2001,208
conf/ima/ima2003,215
conf/ima/ima2005,384
conf/ima/ima2007,240
conf/ima/ima2009,247
conf/ima/ima2011,136
conf/ima/ima2013,228
conf/ima/ima2015,82
conf/ima/ima2017,24
conf/ima/ima2019,10
conf/imbsa/imbsa2014,31
conf/imbsa/imbsa2017,31
conf/imbsa/imbsa2019,13
conf/imbsa/imbsa2020,1
conf/imc/imc2003,1636
conf/imc/imc2004,2397
conf/imc/imc2006,2033
conf/imc/imc2007,3528
conf/imc/imc2008,1048
conf/imc/imc2009,2176
conf/imc/imc2010,3066
conf/imc/imc2011,2123
conf/imc/imc2012,1536
conf/imc/imc2013,1274
conf/imc/imc2014,796
conf/imc/imc2015,770
conf/imc/imc2017,370
conf/imc/imc2019,103
conf/imc/imc2020,3
conf/imc/imw2002,2261
conf/imcim/imcim1995,16
conf/imcl/imcl2017,55
conf/imcl/imcl2018,6
conf/imis/imis2017,62
conf/imis/imis2018,51
conf/imis/imis2019,42
conf/imis/imis2020,3
conf/iml/iml2017,45
conf/imr/imr2008,4
conf/imr/imr2009,2
conf/imr/imr2010,3
conf/imr/imr2018,8
conf/ims/ims2000,33
conf/ims2/isesctf2018,1
conf/imtci/imtci2004,64
conf/imtic/imtic2008,69
conf/imvirell/imvirell2012,19
conf/imw/imw2001,1279
conf/imycs/imycs1986,27
conf/imycs/imycs1990,28
conf/inap/declare2017,17
conf/inap/declare2019,2
conf/inap/inap2001lncs,58
conf/inap/inap2005,40
conf/inap/inap2009,2
conf/inap/inap2011,39
conf/inap/kdpd2013,12
conf/incdm/incdm2002,25
conf/incdm/incdm2006,155
conf/incdm/incdm2007,93
conf/incdm/incdm2008,126
conf/incdm/incdm2009,82
conf/incdm/incdm2010,230
conf/incdm/incdm2011,51
conf/incdm/incdm2012,39
conf/incdm/incdm2013,35
conf/incdm/incdm2014,85
conf/incdm/incdm2015,18
conf/incdm/incdm2016,56
conf/incdm/incdm2017,21
conf/incdm/incdm2018,11
conf/incos/incos2017,24
conf/incos/incos2018,28
conf/incos/incos2019,39
conf/incos/incos2020,3
conf/indiaSE/isec2008,242
conf/indiaSE/isec2009,88
conf/indiaSE/isec2010,70
conf/indiaSE/isec2011,136
conf/indiaSE/isec2012,85
conf/indiaSE/isec2013,23
conf/indiaSE/isec2014,58
conf/indiaSE/isec2015,66
conf/indiaSE/isec2016,54
conf/indiaSE/isec2018,16
conf/indiaSE/isec2019,8
conf/indiaSE/isec2020,3
conf/indocrypt/indocrypt2000,325
conf/indocrypt/indocrypt2001,191
conf/indocrypt/indocrypt2002,182
conf/indocrypt/indocrypt2003,390
conf/indocrypt/indocrypt2004,309
conf/indocrypt/indocrypt2005,216
conf/indocrypt/indocrypt2006,341
conf/indocrypt/indocrypt2007,324
conf/indocrypt/indocrypt2008,490
conf/indocrypt/indocrypt2009,216
conf/indocrypt/indocrypt2010,237
conf/indocrypt/indocrypt2011,131
conf/indocrypt/indocrypt2012,233
conf/indocrypt/indocrypt2013,166
conf/indocrypt/indocrypt2014,165
conf/indocrypt/indocrypt2015,101
conf/indocrypt/indocrypt2016,59
conf/indocrypt/indocrypt2017,31
conf/indocrypt/indocrypt2018,35
conf/indocrypt/indocrypt2019,8
conf/inex/inex2004,292
conf/inex/inex2005,154
conf/inex/inex2006,158
conf/inex/inex2007,105
conf/inex/inex2008,102
conf/inex/inex2009,55
conf/inex/inex2010,53
conf/inex/inex2011,50
conf/infoscale/infoscale2014,5
conf/infoseccd/infoseccd2006,91
conf/infoseccd/infoseccd2007,50
conf/infoseccd/infoseccd2010,53
conf/infoseccd/infoseccd2011,37
conf/infoseccd/infoseccd2012,12
conf/infoseccd/infoseccd2013,17
conf/infoseccd/infoseccd2014,5
conf/infoseccd/infoseccd2015,14
conf/infosechicomnet/infosechicomnet2011,37
conf/inhci/indiahci2011,41
conf/inhci/indiahci2015,36
conf/inhci/indiahci2018,19
conf/inhci/inhci2014,31
conf/inhci/inhci2016,17
conf/iniscom/iniscom2016,14
conf/iniscom/iniscom2017,11
conf/iniscom/iniscom2018,6
conf/iniscom/iniscom2019,3
conf/inlg/inlg2000,163
conf/inlg/inlg2004,50
conf/inmed/inmed2014,3
conf/innovate-data/innovate-data2019,6
conf/innovations/innovations2012,933
conf/innovations/innovations2013,347
conf/innovations/innovations2014,416
conf/innovations/innovations2015,208
conf/innovations/innovations2016,204
conf/inns-wc/inns2014,49
conf/inns-wc/innsbd2015,232
conf/inns/inns2016,43
conf/inns/inns2018,36
conf/inns/inns2019,17
conf/inoc/inoc2011,186
conf/inria/cmase1973-2,40
conf/inria/inria1992,44
conf/insci/ifin2016,8
conf/insci/insci2015,14
conf/insci/insci2016,62
conf/insci/insci2017,88
conf/insci/insci2017w,12
conf/insci/insci2018,26
conf/insci/insci2018w,32
conf/insci/insci2019,7
conf/instinctive/instinctive2009,3
conf/int-ws/int-ws2010,82
conf/intcompsymp/ics2014,6
conf/intcompsymp/ics2018,5
conf/intellcomm/intellcomm2004,134
conf/intellcomm/intellcomm2005,32
conf/intelligent/intelligent2012,74
conf/intelligent/intelligent2013,109
conf/intelligent/intelligent2014,102
conf/intelligent/intelligent2014-2,61
conf/intellisys/intellisys2018-1,64
conf/intellisys/intellisys2018-2,48
conf/intellisys/intellisys2019-1,47
conf/intellisys/intellisys2019-2,25
conf/intellisys/intellisys2020-3,2
conf/intenv/intenv2009,5
conf/intenv/intenv2009w,3
conf/intenv/intenv2010w,2
conf/intenv/intenv2011w,1
conf/intenv/intenv2012w,3
conf/intenv/intenv2013w,4
conf/intenv/intenv2014w,4
conf/intenv/intenv2015w,6
conf/intenv/intenv2016w,8
conf/intenv/intenv2017w,1
conf/interaccion/interaccion2007s,22
conf/interaccion/interaccion2014,102
conf/interaccion/interaccion2015,86
conf/interaccion/interaccion2017,52
conf/interaccion/interaccion2018,26
conf/interaccion/interaccion2019,15
conf/interact/hciv2009,34
conf/interact/hciv2011,9
conf/interact/interact2005,677
conf/interact/interact2007-1,423
conf/interact/interact2007-2,406
conf/interact/interact2009-1,446
conf/interact/interact2009-2,416
conf/interact/interact2011-1,327
conf/interact/interact2011-2,277
conf/interact/interact2011-3,253
conf/interact/interact2011-4,342
conf/interact/interact2013-1,259
conf/interact/interact2013-2,253
conf/interact/interact2013-3,242
conf/interact/interact2013-4,204
conf/interact/interact2015-1,144
conf/interact/interact2015-2,156
conf/interact/interact2015-3,122
conf/interact/interact2015-4,115
conf/interact/interact2017-1,59
conf/interact/interact2017-2,63
conf/interact/interact2017-3,55
conf/interact/interact2017-4,78
conf/interact/interact2017w,8
conf/interact/interact2019-1,26
conf/interact/interact2019-2,14
conf/interact/interact2019-3,18
conf/interact/interact2019-4,18
conf/interaction/interaction2009,517
conf/interiot/interiot2016,10
conf/interiot/interiot2017,7
conf/internetware/internetware2009,49
conf/internetware/internetware2010,47
conf/internetware/internetware2012,52
conf/internetware/internetware2013,55
conf/internetware/internetware2014,17
conf/internetware/internetware2015,51
conf/internetware/internetware2016,17
conf/internetware/internetware2017,14
conf/internetware/internetware2018,19
conf/interop/interop99,107
conf/intersol/intersol2017,12
conf/intersol/intersol2018,4
conf/intersol/intersol2019,1
conf/interspeech/ma3hmi2014,15
conf/interval/interval1975,137
conf/interval/interval1985,89
conf/interworking/interworking2000,19
conf/intetain/intetain2005,142
conf/intetain/intetain2014,39
conf/intetain/intetain2016,36
conf/intetain/intetain2017,8
conf/intetain/intetain2018,4
conf/intrust/intrust2009,65
conf/intrust/intrust2010,64
conf/intrust/intrust2011,61
conf/intrust/intrust2012,25
conf/intrust/intrust2013,14
conf/intrust/intrust2014,25
conf/intrust/intrust2015,8
conf/iopads/iopads1996,101
conf/iopads/iopads1997,118
conf/iopads/iopads1999,362
conf/iot/inteross2016,34
conf/iot/iot2008,309
conf/iot/iot2017,107
conf/iot/iot2018,60
conf/iot/iot2019,17
conf/iot/iot2020c,1
conf/iot360/iot360-2014-1,84
conf/iot360/iot360-2014-2,44
conf/iot360/iot360-2015-1,65
conf/iot360/iot360-2015-2,39
conf/iotaas/iotaas2017,7
conf/iotaas/iotaas2018,2
conf/iotbd/iotbd2016,81
conf/iotbd/iotbd2017,77
conf/iotbd/iotbd2018,45
conf/iotbd/iotbd2019,8
conf/iotbd/iotbd2020,3
conf/iotdcc/iotdcc2016,158
conf/iotdcc/iotdcc2017,96
conf/iotdi/fog2019,2
conf/iotdi/iotdi2019,41
